CP1-008,2024-07-22,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,2024-07-02,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,2024-07-03,2,21,0,0,0,0,0,0,0,0,11,0,0,1,1,0,2024,CP1
CP1-008,2024-07-04,1,36,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2024,CP1
CP1-008,2024-07-05,2,29,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2024,CP1
CP1-008,2024-07-06,0,34,0,0,0,0,0,0,0,0,13,0,0,0,3,0,2024,CP1
CP1-008,2024-07-07,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,2024-07-08,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-008,2024-07-09,1,8,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2024,CP1
CP1-008,2024-07-10,1,10,0,0,0,0,0,0,0,1,5,0,0,1,0,0,2024,CP1
CP1-008,2024-07-11,4,16,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2024,CP1
CP1-008,2024-07-12,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,2024-07-13,3,17,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2024,CP1
CP1-008,2024-07-14,1,30,0,0,0,0,0,0,0,1,14,0,0,0,0,0,2024,CP1
CP1-008,2024-07-15,2,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-008,2024-07-16,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,2024-07-02,12,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,2024-07-03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,2024-07-04,7,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-008,2024-07-05,6,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,2024-07-06,5,18,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2024,CP1
CP1-008,2024-07-07,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-038,2024-07-08,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-038,2024-07-09,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-038,2024-07-10,18,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-038,2024-07-11,4,4,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-038,2024-07-12,11,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2024,CP1
CP1-038,2024-07-13,10,9,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2024,CP1
CP1-038,2024-07-14,6,15,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2024,CP1
CP1-038,2024-07-15,6,12,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2024,CP1
CP1-038,2024-07-16,13,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2024,CP1
CP1-038,2024-07-17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-038,2024-07-18,11,17,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2024,CP1
CP1-038,2024-07-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-038,2024-07-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-038,2024-07-21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-069,2024-07-22,17,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,CP1
CP1-069,2024-06-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-069,2024-06-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-069,2024-06-21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-069,2024-06-22,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-069,2024-06-23,2,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,CP1
CP1-069,2024-06-24,0,8,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2024,CP1
CP1-069,2024-06-25,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-069,2024-06-26,0,11,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2024,CP1
CP1-069,2024-06-27,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-069,2024-06-28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-069,2024-06-29,3,8,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2024,CP1
CP1-069,2024-06-30,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,CP1
CP1-069,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-069,2024-07-22,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-069,2024-07-23,9,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-069,2024-07-24,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-069,2024-07-25,3,8,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2024,CP1
CP1-069,2024-07-26,3,8,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-069,2024-07-27,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-069,2024-07-28,15,13,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2024,CP1
CP1-071,2024-07-29,11,23,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2024,CP1
CP1-071,2024-07-30,3,17,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2024,CP1
CP1-071,2024-07-31,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-071,2024-08-01,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-071,2024-08-02,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-071,2024-08-03,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-071,2024-08-04,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-071,2024-08-05,8,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-071,2024-08-06,3,8,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2024,CP1
CP1-071,2024-08-07,11,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2024,CP1
CP1-071,2024-08-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-071,2024-08-10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-071,2024-08-11,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP1-071,2024-07-23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-071,2024-07-24,9,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-072,2024-07-25,3,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-072,2024-07-26,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-072,2024-07-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-072,2024-07-28,6,5,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2024,CP1
CP1-072,2024-07-29,11,10,0,0,0,2,0,0,0,0,5,0,0,0,1,0,2024,CP1
CP1-072,2024-07-30,9,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-072,2024-07-31,4,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,CP1
CP1-072,2024-08-01,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,CP1
CP1-072,2024-08-02,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-072,2024-08-03,7,7,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-072,2024-08-04,15,4,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-072,2024-08-05,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-072,2024-08-06,5,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,CP1
CP1-072,2024-08-07,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-072,2024-08-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-072,2024-08-10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-072,2024-08-11,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-072,2024-07-01,8,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,CP1
CP1-072,2024-07-02,96,14,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2024,CP1
CP1-072,2024-07-03,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-072,2024-07-04,33,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024,CP1
CP1-079,2024-07-05,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-079,2024-07-06,41,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-079,2024-07-07,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-079,2024-07-08,38,16,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-079,2024-07-09,32,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2024,CP1
CP1-079,2024-07-10,27,21,0,0,0,0,0,0,0,0,5,0,0,1,2,0,2024,CP1
CP1-079,2024-07-11,24,11,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-079,2024-07-12,44,12,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2024,CP1
CP1-079,2024-07-13,30,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-079,2024-07-14,34,10,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2024,CP1
CP1-079,2024-07-15,25,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-079,2024-07-16,41,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-079,2024-07-17,41,21,0,0,0,1,0,0,0,0,2,0,0,4,0,0,2024,CP1
CP1-085,2024-07-18,32,88,0,0,0,0,0,0,0,0,51,0,1,2,0,0,2024,CP1
CP1-085,2024-07-19,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-085,2024-07-20,34,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-085,2024-07-21,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-085,2024-07-22,53,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-085,2024-07-23,80,215,0,0,0,2,0,0,0,0,172,0,0,1,0,0,2024,CP1
CP1-085,2024-07-24,88,171,0,0,0,3,0,0,0,0,125,0,0,0,0,0,2024,CP1
CP1-085,2024-07-25,58,35,0,0,1,5,0,0,0,1,15,0,0,0,2,0,2024,CP1
CP1-085,2024-07-26,40,19,0,0,0,2,0,0,0,0,11,0,0,1,0,0,2024,CP1
CP1-085,2024-07-27,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-085,2024-07-28,77,14,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2024,CP1
CP1-085,2024-07-29,20,13,0,0,0,1,0,0,0,0,3,0,0,1,1,0,2024,CP1
CP1-085,2024-07-30,45,13,0,0,0,4,0,0,0,0,3,0,0,0,2,0,2024,CP1
CP1-085,2024-07-31,52,6,0,0,0,1,0,0,0,0,3,0,0,1,0,0,2024,CP1
CP1-085,2024-08-01,52,39,0,0,0,2,0,0,0,0,26,1,0,2,0,0,2024,CP1
CP1-085,2024-08-02,29,7,0,0,1,4,0,0,0,0,1,0,0,1,1,0,2024,CP1
CP1-085,2024-08-03,57,32,0,0,4,4,0,0,0,0,23,0,0,0,0,0,2024,CP1
CP1-085,2024-08-04,20,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-085,2024-08-05,41,53,0,0,0,0,0,0,0,0,36,0,0,3,1,0,2024,CP1
CP1-085,2024-08-06,21,9,0,0,1,1,0,0,0,0,4,0,0,0,0,0,2024,CP1
CP1-088,2024-08-07,24,4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP1-088,2024-08-08,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,CP1
CP1-088,2024-08-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-08-10,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-08-11,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-06-19,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-088,2024-06-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-06-22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-06-23,2,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,CP1
CP1-088,2024-06-24,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-088,2024-06-25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-088,2024-06-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-088,2024-06-28,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-088,2024-06-29,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-088,2024-06-30,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-090,2024-07-24,63,6,0,0,0,6,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-090,2024-07-25,11,7,0,0,0,1,0,0,0,0,3,0,0,0,1,0,2024,CP1
CP1-090,2024-07-26,25,9,0,0,1,0,0,1,0,0,7,0,0,1,0,0,2024,CP1
CP1-090,2024-07-27,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-090,2024-07-28,30,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-092,2024-07-29,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-092,2024-07-30,28,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-092,2024-07-31,51,9,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP1-092,2024-08-01,22,9,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-092,2024-08-02,26,6,0,0,0,2,0,0,0,0,1,0,0,0,2,0,2024,CP1
CP1-092,2024-08-03,35,5,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2024,CP1
CP1-092,2024-08-04,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-092,2024-08-05,43,8,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2024,CP1
CP1-092,2024-08-06,28,3,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2024,CP1
CP1-092,2024-08-07,16,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024,CP1
CP1-092,2024-08-08,18,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-092,2024-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-092,2024-08-10,19,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,2024,CP1
CP1-092,2024-08-11,23,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2024,CP1
CP1-092,2024-07-01,8,5,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2024,CP1
CP1-092,2024-07-02,20,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,CP1
CP1-092,2024-07-03,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-092,2024-07-04,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-092,2024-07-05,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-092,2024-07-06,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,CP1
CP1-099,2024-07-07,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-099,2024-07-08,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-099,2024-07-09,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-099,2024-07-10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-099,2024-07-11,14,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-099,2024-07-12,10,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2024,CP1
CP1-099,2024-07-13,19,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,CP1
CP1-099,2024-07-14,27,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2024,CP1
CP1-099,2024-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-099,2024-07-16,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP1-099,2024-07-17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-10787,2024-07-18,15,8,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-10787,2024-07-20,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-10787,2024-07-21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-10787,2024-07-22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP1-10787,2024-07-03,202,340,0,0,0,3,0,0,0,4,103,0,14,2,52,0,2024,CP1
CP1-10787,2024-07-04,45,116,0,0,0,1,0,0,0,2,73,0,3,3,3,0,2024,CP1
CP1-10787,2024-07-05,71,102,0,0,0,0,0,0,0,0,57,0,3,1,5,0,2024,CP1
CP1-10787,2024-07-06,99,140,0,0,0,4,1,0,0,0,47,0,2,4,21,0,2024,CP1
CP1-10787,2024-07-07,27,117,0,0,0,1,0,0,0,10,6,0,18,2,4,0,2024,CP1
CP1-10787,2024-07-08,50,55,0,0,0,1,1,0,0,0,28,0,5,1,5,0,2024,CP1
CP1-10787,2024-07-09,33,108,0,0,0,2,0,0,0,6,28,0,10,1,1,0,2024,CP1
CP1-10787,2024-07-10,124,76,0,0,0,3,1,0,0,0,34,0,4,3,7,0,2024,CP1
CP1-10787,2024-07-11,202,328,0,0,0,6,1,0,0,3,114,0,2,7,17,0,2024,CP1
CP1-10787,2024-07-12,263,396,0,0,0,2,1,0,0,3,164,0,7,7,38,0,2024,CP1
CP1-10787,2024-07-13,117,195,0,0,1,3,1,0,0,0,99,0,5,8,12,0,2024,CP1
CP1-10787,2024-07-14,335,484,0,1,2,4,2,0,0,3,110,0,1,8,109,0,2024,CP1
CP1-10787,2024-07-15,122,253,0,0,0,4,2,0,0,1,61,0,0,5,63,0,2024,CP1
CP1-10787,2024-07-16,118,369,0,0,0,0,0,0,0,11,179,0,3,6,7,0,2024,CP1
CP4-062,2024-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-27,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP4-062,2024-05-28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-29,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-05-31,20,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2024,CP1
CP4-062,2024-06-01,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP4-062,2024-06-02,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-06-03,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-06-04,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-06-05,27,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP4-062,2024-06-06,58,17,0,0,0,0,0,0,0,1,4,0,0,1,2,0,2024,CP1
CP4-062,2024-06-07,21,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2024,CP1
CP4-083,2024-06-08,27,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP1
CP4-083,2024-06-09,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-068,2024-07-03,1,8,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,CP1
ET1-068,2024-07-04,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
ET1-068,2024-07-05,0,36,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2024,CP1
ET1-068,2024-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-068,2024-07-07,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-068,2024-07-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-068,2024-07-09,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-072,2024-07-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-072,2024-07-11,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
ET1-072,2024-07-12,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
ET1-072,2024-07-13,3,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
ET1-072,2024-07-14,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
ET1-072,2024-07-15,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
ET1-072,2024-07-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP1
